Local Time (Timezone : GMT+8h),Desired Indoor Temperature (F),Outside Temperature (F),Cooling Water Temperature (C),Chilled Water Rate (L/sec),Building Load (RT),Chiller Energy Consumption (kWh),Dew Point (F),Humidity (%),Wind Speed (mph),Pressure (in)
2020-06-03 18:00:00,77.24204577859194,19.146834232000593,-0.06906454396789002,119.31197823472544,153.20169419286944,541.2931404892873,61.4961694989098,968.7044956278892,17.52305130958196,30.880050359112115
2020-06-03 19:00:00,78.64720920756598,84.76801880886062,4.336448397356427,74.06695037276656,316.63975940615717,557.7097099819705,48.4141850720146,19.609566991092247,15.632833936362289,28.53722504652235
2020-06-03 20:00:00,77.0634371891896,78.82255875459481,7.6496800891829,72.57876090005135,308.78864450239655,557.2866340479377,62.722143504294095,49.63532378601067,11.272435244307783,30.30250512634163
2020-06-03 21:00:00,73.77252875536361,34.235383276708376,2.7404697047885236,77.28990326376531,214.75406739976404,525.3968505084866,39.28852969387564,131.8321435125371,15.021729328734859,28.800848423065986
2020-06-03 22:00:00,64.90665005296678,69.29025982609967,2.8538002500713793,102.86216213959739,319.00375297328776,563.0768900847513,65.26029838007378,83.59464332983997,9.648463054009376,30.20005169869512
2020-06-03 23:00:00,75.48667303858548,-3.7377894299020724,9.541072379555201,120.3593699068824,106.42144821209786,537.4683789627602,49.67663203576274,2616.9089012140257,1.489413842783227,29.472058705786164
2020-06-04 00:00:00,64.14845122657799,37.053741953215436,9.706199797998812,141.29204120824284,230.16280201313137,548.9470595963247,32.494790597523405,77.65397579577508,15.596209670530435,30.51741129348839
2020-06-04 01:00:00,68.75146911567384,61.27668196715457,2.197740198614076,83.69691247006952,268.48102203487167,465.3272060031852,55.40891079254291,75.83475040916703,16.71056753675957,30.919353116494253
2020-06-04 02:00:00,76.44627001337692,12.492375192795066,3.889124135365942,86.69085881662559,157.26174958180292,533.1024792971386,48.76215982364657,802.4394716872399,17.126085398038263,30.694822453388152
2020-06-04 03:00:00,75.62470820196897,55.21857131556479,8.281070368221004,129.5728825976749,262.15962597479194,553.2839964576409,63.51899972552283,147.50299705254525,5.674332325791241,29.650678331787248
2020-06-04 04:00:00,77.16459910349246,25.096058652027715,4.341233392715628,77.49120099840324,176.90328912265602,513.7815350262243,51.5867035040489,420.2316697749704,7.2399933869785915,28.518403734454893
2020-06-04 05:00:00,71.66192202731415,-9.076302927435753,1.410889583210154,96.58702955537514,119.09018682584208,533.5211986416374,66.67684652191156,8784.917320548606,14.781557192865758,30.818804892363
2020-06-04 06:00:00,73.07332265292764,4.351932429931587,3.577884244531748,87.4282966129401,144.17805639958468,524.8712555490313,66.79370390748926,3270.956418055735,6.56627280366898,28.292475768091986
2020-06-04 07:00:00,71.60362694803507,-1.7470198345071637,3.149380436685996,140.14569351010937,112.0056175160958,536.0499035760092,39.20666547325604,1312.3674256412944,1.4613529298775796,30.343695826179278
2020-06-04 08:00:00,64.96390578918222,25.192292293626444,8.97537226146621,131.96126330198177,198.59264315452876,527.130347217833,48.3981245108602,356.41237341660934,6.0428315468837335,29.980770259370498
2020-06-04 09:00:00,64.24132232202199,71.26939013882641,1.9600527477158634,75.11737384748112,313.9055644314574,567.541155895481,36.465700607683395,18.33847853098112,14.598296104303252,28.479870338183687
2020-06-04 10:00:00,74.76313825856793,48.714112282775304,6.79884352870807,90.63289272760375,249.48613259173956,544.27477403894,55.38773949798462,138.84228936048729,14.730982944386149,30.503848595192252
2020-06-04 11:00:00,66.86463118498064,56.10292891074921,2.6740996214105146,89.99788129728148,275.46627129226187,607.4506805565293,30.236206075160233,25.802383545764474,13.757410190796303,28.342591674473354
2020-06-04 12:00:00,65.61093089386897,77.82896940078642,0.23097055899271993,106.75236760183665,322.4169987182133,574.3909639111664,48.06674586259541,25.55799789168732,0.8350692065332588,29.102785786451665
2020-06-04 13:00:00,70.31732166526682,48.592437850301664,9.75931357832266,108.86077763719891,246.97338856165965,528.9680419328608,58.596579084612294,162.72866968495717,2.643462114421704,30.719620795296354
2020-06-04 14:00:00,64.72044429313671,55.33253458444787,1.6346806809977155,136.384599631235,282.53843615023766,560.3639546889627,57.55999578974229,111.21891430268737,15.724116123549587,30.99527043820106
2020-06-04 15:00:00,74.34823023843214,46.89325660174592,8.329951532379035,104.40813539773241,252.21363644234611,541.9655623154214,60.98510916617311,198.27166439353798,3.5731628689354245,30.87523178048156
2020-06-04 16:00:00,72.92937345204012,22.260514605394732,9.033553757180112,74.81865662744553,168.27328162901853,488.23489449509447,42.4804901652774,313.5609888530062,6.749712996629064,30.279333515053317
2020-06-04 17:00:00,78.76782801744066,29.797138567607597,5.751678914856379,99.90499518218957,171.35580879658028,558.960709023911,44.9412736519888,228.2320538395195,0.8739580345903475,28.26793092441613
2020-06-04 18:00:00,67.67210022701332,19.830655911820216,5.029804155058219,89.96485892866241,168.4359565564418,517.0454649695613,65.0174363699459,1090.277284562493,10.288535617711613,29.86292488307021
2020-06-04 19:00:00,71.28131291932124,76.12759205795952,6.1922546694651475,78.9124278377168,317.668255688979,575.4806224734631,51.80646134971866,33.069963867348065,5.354984224688549,29.199726275806977
2020-06-04 20:00:00,75.24844266783906,78.4053602798056,2.3289333118235835,118.01378397387725,328.20082117559326,551.3943807227928,40.5926204211237,16.93639836771536,13.381648799360411,28.641222736165417
2020-06-04 21:00:00,73.8147281293857,34.42298451139546,4.841297116084816,99.25937349987434,207.64601119034947,540.9020437632054,62.28789804780158,408.8714372990633,13.723778117295629,28.029092473327832
2020-06-04 22:00:00,78.90749112776655,15.018454419954246,2.125075435986294,121.89714340145525,148.9004787449755,531.8106211510818,54.81658270523466,917.7267491837221,1.8023886224236985,29.94192779331561
2020-06-04 23:00:00,75.32541395350657,55.127566563400194,5.968189697655052,125.96890369827256,256.51858147456596,542.6027788200038,54.16935054817479,95.47603002795626,8.943429598127619,30.51501217225464
2020-06-05 00:00:00,75.35331753626689,70.41550566186072,4.601324647560729,113.68496749888547,288.38605784004574,601.9679956686974,40.17708612692732,23.262362630365324,11.976886409864452,29.819674395811138
2020-06-05 01:00:00,77.93769984686975,64.82546337120988,7.755982913217386,106.91741489818425,279.44991077539254,564.2581553237897,41.009854088506735,31.16116828463796,19.176139446860486,29.262546543415265
2020-06-05 02:00:00,72.60324702666402,-9.073040640366937,5.88008838328027,74.38698017421639,96.14811136160736,530.1051427409145,66.39538620546242,8672.931617007163,3.4820588666410313,29.235223142093364
2020-06-05 03:00:00,64.34104352028952,84.36774821378162,7.4254293817991615,72.67607365227458,363.03196360807556,575.3425275964709,69.49459469397001,53.668894216203896,3.890920014014314,30.752384196553347
2020-06-05 04:00:00,78.09268568581527,14.657273317925558,6.78958425520368,72.49826652716592,153.68756536056685,534.7927064221641,66.85083583504462,1641.5001109581667,11.2485387001832,29.184394240235896
2020-06-05 05:00:00,78.7688186901321,43.61856649638274,7.81760354806224,82.68093065224735,225.51100208862354,566.645187078355,33.98768497712475,59.49798037959791,17.106358426891898,29.942712804795978
2020-06-05 06:00:00,64.08071925788164,89.18351832453328,3.1719375200305686,107.22465821634685,356.63615331107127,549.3853634340792,66.99816749868867,39.763851285611445,13.422151941746334,28.230910395119242
2020-06-05 07:00:00,78.87701254307585,2.759877203231923,9.337368072996167,118.29315159410146,122.67447569420099,512.1524937313552,55.05787645838468,2123.642604549398,18.61614947911487,28.99962641515673
2020-06-05 08:00:00,75.17587524169886,-18.76657331386477,7.600248646339408,80.00336571583013,79.46759611021847,523.9719105321699,66.07003400165397,18848.900931936827,13.049074070591347,28.34350571362119
2020-06-05 09:00:00,67.45255931106644,39.04360540812588,5.905663862028291,127.91759139754313,209.69391238280912,520.7845949955581,34.59477305302263,78.41106870575894,11.93605224312815,29.27324643255063
2020-06-05 10:00:00,76.85842950838973,74.86205214735192,7.284171836894128,130.8770414786344,308.28180895460423,531.6291486025569,56.06849204218885,42.90295463708008,7.245428443039268,29.239596837984088
2020-06-05 11:00:00,73.89271714126912,55.52088638222533,0.11227108588382342,121.56273529185673,268.64209986020313,557.55017957809,52.7416370770861,87.39377842203899,19.481709048430552,30.024435538298377
2020-06-05 12:00:00,72.9681269908388,74.42385605895606,6.26671070010652,132.0287410320625,309.58354613268915,616.2736886661124,42.903341407763094,22.612430219747687,19.187600732883872,29.35191453242463
2020-06-05 13:00:00,67.88091541448844,31.196632168991336,6.243946964836138,94.55243294376717,209.35989399206142,560.0242152022464,60.766580174528386,457.0144093122332,7.9649653170022106,28.282469506314783
2020-06-05 14:00:00,65.87311619821557,48.707185734757715,5.900826957493337,84.15372300830427,255.01541511142062,540.716128530338,62.53751844721314,194.2934118609624,11.238150743413533,29.259932570305782
2020-06-05 15:00:00,67.24781953780841,33.42051236710027,1.2471628711845728,103.22022837928976,211.33760287214562,556.4732361314416,60.25284585160786,393.5710713793033,13.053207894692179,30.09956371368616
2020-06-05 16:00:00,73.67504487533493,10.051060003873552,1.9047744403720983,83.51892563535763,158.36574806656787,540.6900800851573,52.804067861204516,1152.5361558958502,19.98325745071608,30.498246246926357
2020-06-05 17:00:00,69.01484222410544,40.834342342189835,7.767516071748082,88.32007585576207,241.79421010291475,531.989788451907,43.56541499866738,115.4556401334224,2.4770898210218717,29.94618523622154
2020-06-05 18:00:00,73.44123766061816,78.97890908048058,7.703541214259667,106.60439665920963,317.9610954989801,570.8872070630888,65.19496549350714,55.17897971411487,9.850234664176504,30.615776711502072
2020-06-05 19:00:00,74.21957156261428,93.95309980110792,5.386979837402283,94.41807972442416,330.62194922537816,573.220788053384,42.961810594146776,10.380835564832907,10.061150024028382,30.923706790676434
2020-06-05 20:00:00,66.95503718852608,88.9970255228273,1.5485696992997886,93.6138611854308,345.5376905924153,561.9242371004151,36.470644632717274,8.86370115371702,14.771329969228013,30.167413293277434
2020-06-05 21:00:00,75.4734761836174,52.66270144472669,4.630090011706402,98.8885336322558,250.77932102073726,557.7437139612728,47.258237588885024,76.37216535265792,1.2612230958044623,28.22857865934344
2020-06-05 22:00:00,64.39386924546685,38.26369722926985,1.9633298381188147,100.75424434270329,220.13777039335886,562.5496280703983,51.435624051894834,197.54268165022918,17.120914682335336,30.45694256378577
2020-06-05 23:00:00,76.53264674284628,96.74119435166978,9.260343901040283,135.93405372131144,346.8902575999698,582.7709836734277,67.12437338823736,30.02138690125547,7.326917989836796,30.844791714028588
2020-06-06 00:00:00,64.23166906056319,65.52323526557713,7.330685004080205,99.68102768577992,321.602894081761,583.3392339640477,46.710102034556016,40.61947413913118,18.711487659705806,28.656558009766787
2020-06-06 01:00:00,72.89413464385085,96.24410064797286,9.704059759994584,118.16137068573963,361.78776968229937,602.3739832653997,56.197127110957496,18.472627855220395,19.96472333218124,30.06359061801721
2020-06-06 02:00:00,74.64337746384689,75.69649154219603,4.31117819615647,92.61397546579786,311.8019884792234,589.2073428934373,62.13094666796461,55.03911484680695,1.6308948674987978,28.43484844048276
2020-06-06 03:00:00,68.17780597884756,26.57232676774781,7.296032402866249,84.54048844734669,202.8909913902063,553.2716315447576,51.631967418004905,385.91331807323166,3.3131627011018816,29.052682817493707
2020-06-06 04:00:00,72.882761246375,42.139393034579186,5.617796260666437,83.12526526621608,233.36653682953775,507.3682902214998,37.297971809593065,77.16140160568476,15.25112366257834,30.51261633970021
2020-06-06 05:00:00,76.92612751966156,58.34846941011453,8.788363582285319,100.36726423362957,259.904803808784,561.4822532132129,69.68524264510683,167.3624416009247,1.9681132516945765,28.15114158280759
2020-06-06 06:00:00,73.81241887840727,12.994108289972154,0.012805373881552201,91.00631547068855,144.34695544867816,526.1045669566763,35.55371917789562,387.30070628659524,6.879117862031407,29.161241965744445
2020-06-06 07:00:00,65.921153606929,-0.5908424754932824,3.2488306466602,84.09755465200129,133.14249035482268,530.4873970139084,34.6988502997729,942.7372320305383,18.478890359754427,28.88363743204219
2020-06-06 08:00:00,78.09460201372428,-8.839308169657109,4.107424576690935,93.23694668756526,87.9005768135122,518.6762318568833,67.53651782448622,8960.14086065057,0.6793575960672493,30.409617961089744
2020-06-06 09:00:00,73.41340367549924,-6.713689018525798,5.198917289118053,140.44807165423464,105.84660345040469,499.8777373518798,47.2721061701143,2904.0723550182865,19.9134181429571,30.542875986135897
2020-06-06 10:00:00,70.28335138893608,27.910022105198777,7.333716018094067,112.71378580131262,193.03069779226254,511.3854390521938,53.529390525149296,391.57414879677356,9.203686157869942,28.86202803853349
2020-06-06 11:00:00,75.8281396846225,17.525501428071266,0.5802691031056174,140.9228797882945,157.12216358350656,542.2457613343731,38.48205483574667,339.7689287479168,8.06423676222854,30.166801023450983
2020-06-06 12:00:00,72.69476691916792,24.6839227075616,8.781821282526463,89.71682209633158,193.61944210230135,547.821666518975,41.21611036024466,253.46449603216195,11.82371371759595,30.821462448012902
2020-06-06 13:00:00,73.64219702020738,14.912694729959298,1.772323171770437,80.23888843262964,162.8844506518452,489.3997347146803,32.29309460855592,285.1017903192484,13.790473990458656,28.82934052338732
2020-06-06 14:00:00,73.91886850118009,-14.235286200835166,-0.17984443279084006,79.60838874733976,81.58236831949937,512.734123409888,42.22551104796598,4057.9917314875565,15.397958436921753,30.84976674053511
2020-06-06 15:00:00,65.07243652321158,-15.931872141782048,2.008400101027965,83.59373108343988,85.14807975045589,514.9346184279203,50.153278974134615,7002.5489497121325,1.506941431059261,30.36912512327278
2020-06-06 16:00:00,69.7614197702992,-12.037468649585477,0.6545863234329785,95.81213774109283,93.52351024524886,518.4282500693315,66.90700176818906,11221.662767357664,10.31013080075425,30.188991063183256
2020-06-06 17:00:00,65.53640368117338,28.28031932978913,8.20258597824626,131.31203293689828,207.79210108086386,533.991682032503,68.59358940878619,770.0674780166195,7.848613606486337,28.106037934604874
2020-06-06 18:00:00,74.75655104832842,89.5811978749401,6.146882863604902,99.02429900402308,357.89360347741433,607.6711734329551,68.33494319316324,41.547477879956176,3.873013400180969,30.90630860349787
2020-06-06 19:00:00,74.1648016415683,41.99886617658093,0.04690614120912606,100.3320509483284,203.17511337145157,547.9415851383856,39.749285282386715,88.73765689541182,9.492681939590097,28.974832997340545
2020-06-06 20:00:00,75.43442919200196,44.464985076017086,9.440018109066322,73.91982063938333,231.93867427612392,562.6322090419827,41.52139700116395,85.7235953254039,3.8734459885291828,29.283005603694967
2020-06-06 21:00:00,71.9106500448223,58.24268706157093,6.633765233789969,108.0920006453402,262.9033522495992,526.6989138651152,59.90445527651731,108.1071274027672,13.957280827654099,29.095452833452345
2020-06-06 22:00:00,75.62638211376137,97.1612159220212,7.587467542944184,91.66046336990493,359.83832852454356,602.0897546024822,62.39675906170697,23.871581061738397,17.832030082815535,28.03554938032768
2020-06-06 23:00:00,78.76781368152511,98.24105232354336,4.595775699925149,79.65423041939619,358.63893084610146,575.9386881485044,62.5714702085181,23.124193831269164,14.791128218389398,28.03310014180414
2020-06-07 00:00:00,72.40864572901617,-0.37336240846487456,6.527004306740203,79.37989420590617,113.85979343272393,517.7397552060007,44.79494366663012,1593.4555273933254,8.51536890814717,28.551631025036535
2020-06-07 01:00:00,77.03921492174823,34.57656049387186,7.147381482198003,134.12430276737464,196.60017752072275,524.8293794311171,42.87172543133823,156.42909048973132,5.6002607580166375,29.221090850269693
2020-06-07 02:00:00,69.99769898845344,37.496344592064546,6.207948476530085,116.99207200951751,224.55726680520945,530.6524637173584,58.03714324139543,283.2638732481367,10.672144155000346,28.251895384118164
2020-06-07 03:00:00,77.83156424787815,53.00034385285802,2.18270279579675,72.56247235835758,234.88349576090567,572.8225324119489,43.28848613894503,61.22954240944622,17.762663625179968,28.332422646003774
2020-06-07 04:00:00,73.56600287306671,50.991399270311646,-0.09308825745386656,86.80062430344888,249.442472425321,533.4978742243568,68.16257760335661,223.32371109712412,3.639752968087737,30.632098616980734
2020-06-07 05:00:00,68.37760256793798,70.50094911959275,8.901458410932362,116.37198096650384,299.38226097521135,571.6529307301247,31.748887804659155,14.577230964196868,2.7625680963088084,29.845277221469065
2020-06-07 06:00:00,67.59078509098808,28.86184304096968,7.824406898923993,121.46429401342148,203.02833806810983,550.745233313903,62.7500823474296,572.5976310966736,1.4188717120655348,29.150474448966925
2020-06-07 07:00:00,68.17901675633567,7.247390747170584,9.743153471819094,120.75523520667403,145.27874714418388,539.8051633991953,49.43690094142726,1179.1976465131986,9.318817851794918,30.03100852877911
2020-06-07 08:00:00,69.8947715008261,1.4877212531710917,1.140023100802517,134.3380537026678,142.72521677651758,538.824404784395,37.87140739301911,965.6381536225994,6.763503021288355,30.93046969211417
2020-06-07 09:00:00,75.7317423543641,57.5747030886922,8.956161209738582,93.04859967237826,273.1665887854776,562.5113662255202,68.22793174633344,162.81700849074778,15.6455007297825,28.22025014566769
2020-06-07 10:00:00,66.54741563183741,73.79391165782266,9.381027946315973,111.26777302384698,302.51586883540955,576.2727013347824,37.87623430452299,17.76751742331703,1.9393322940461566,30.0994049450118
2020-06-07 11:00:00,77.95582308788227,3.917977721810246,5.992195931133398,134.03871411425723,116.14305019838874,534.6403778961158,56.97790988411661,2145.506452816102,8.949324915929488,28.652852000119907
2020-06-07 12:00:00,65.77406422579364,60.19122808470475,10.005181201967526,81.02374650125472,283.7765068038431,561.6141837120427,30.957758360324753,22.17033280944892,2.3105051099040685,28.21866392628448
2020-06-07 13:00:00,69.31519411005782,38.80133192178148,6.369934352837363,128.35697638016057,220.27605131489966,507.9232694652892,63.028459015022136,332.82746887479203,13.190470988951013,28.46594490860283
2020-06-07 14:00:00,74.93717674374015,58.426878804201834,3.93415031475806,88.6468992577756,266.1647907578707,522.198190815658,63.23642897257014,124.98490380172895,11.272113563973958,29.96921033771598
2020-06-07 15:00:00,75.76151294126481,-14.87263952468897,9.670478878615556,130.807762640422,78.61565755176406,511.2244906459916,47.860712366165345,5718.390090799132,6.398086440080853,28.499432169238286
2020-06-07 16:00:00,66.28474825368662,95.6267329063689,5.199522170994636,106.04117363132661,378.94605284747803,562.096369871609,31.161758049730913,5.11904482949275,9.526301128604032,29.2370457033161
